pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Glucose transport	41	2	0.887322509	NA	NA	6515;2538	http://www.ncbi.nlm.nih.gov/gene/?term= 6515+2538
Glucuronidation	13	2	3.820110088	NA	NA	23169;7363	http://www.ncbi.nlm.nih.gov/gene/?term= 23169+7363
"Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity"	29	2	3.515500568	NA	NA	816;818	http://www.ncbi.nlm.nih.gov/gene/?term= 816+818
Glutamate Neurotransmitter Release Cycle	14	2	2.805065685	NA	NA	6804;8541	http://www.ncbi.nlm.nih.gov/gene/?term= 6804+8541
Glutathione conjugation	24	2	2.353808955	NA	NA	2937;221357	http://www.ncbi.nlm.nih.gov/gene/?term= 2937+221357
Glutathione synthesis and recycling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glycerophospholipid biosynthesis	78	2	4.953531583	NA	NA	9468;1119	http://www.ncbi.nlm.nih.gov/gene/?term= 9468+1119
Glycine degradation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glycogen storage diseases	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glycogen synthesis	12	2	3.079170511	NA	NA	7957;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 7957+7314
Glycolysis	28	2	1.050335901	NA	NA	26330;229	http://www.ncbi.nlm.nih.gov/gene/?term= 26330+229
Glycoprotein hormones	13	2	4.902742734	NA	NA	1081;94027	http://www.ncbi.nlm.nih.gov/gene/?term= 1081+94027
Glycosphingolipid metabolism	25	2	3.862017785	NA	NA	5476;2720	http://www.ncbi.nlm.nih.gov/gene/?term= 5476+2720
Glyoxylate metabolism and glycine degradation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Golgi Associated Vesicle Biogenesis	39	2	4.755523391	NA	NA	8301;54885	http://www.ncbi.nlm.nih.gov/gene/?term= 8301+54885
Golgi Cisternae Pericentriolar Stack Reorganization	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Golgi to ER Retrograde Transport	11	2	2.97692947	NA	NA	22818;26286	http://www.ncbi.nlm.nih.gov/gene/?term= 22818+26286
GP1b-IX-V activation signalling	10	2	3.022006513	NA	NA	2814;2316	http://www.ncbi.nlm.nih.gov/gene/?term= 2814+2316
GPCR downstream signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
GPCR ligand binding	84	2	2.472163491	NA	NA	5443;4159	http://www.ncbi.nlm.nih.gov/gene/?term= 5443+4159
G-protein mediated events	31	2	2.480246012	NA	NA	5580;156	http://www.ncbi.nlm.nih.gov/gene/?term= 5580+156
GPVI-mediated activation cascade	47	2	5.78944998	NA	NA	5777;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 5777+4067
GRB2:SOS provides linkage to MAPK signaling for Integrins	14	2	1.915857405	NA	NA	5908;2244	http://www.ncbi.nlm.nih.gov/gene/?term= 5908+2244
GRB7 events in ERBB2 signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Growth hormone receptor signaling	22	2	5.48020632	NA	NA	3717;5777	http://www.ncbi.nlm.nih.gov/gene/?term= 3717+5777
GSD 0	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
GSD 0 (muscle)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
GSD IV	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
GSD XV	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
HDACs deacetylate histones	41	2	3.577320236	NA	NA	83933;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 83933+8349
HDMs demethylate histones	22	2	2.583413494	NA	NA	55818;8356	http://www.ncbi.nlm.nih.gov/gene/?term= 55818+8356
HDR through Homologous Recombination (HRR)	62	2	6.382648685	NA	NA	6119;5883	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5883
HDR through MMEJ (alt-NHEJ)	10	2	3.262510061	NA	NA	4683;10038	http://www.ncbi.nlm.nih.gov/gene/?term= 4683+10038
HDR through Single Strand Annealing (SSA)	37	2	6.382648685	NA	NA	6119;5883	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5883
Heme biosynthesis	11	2	1.795462096	NA	NA	210;212	http://www.ncbi.nlm.nih.gov/gene/?term= 210+212
Heme degradation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	52	2	4.71088704	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
Highly calcium permeable nicotinic acetylcholine receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Highly sodium permeable acetylcholine nicotinic receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Histidine catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism"	31	2	2.785462775	NA	NA	51166;8659	http://www.ncbi.nlm.nih.gov/gene/?term= 51166+8659
HIV elongation arrest and recovery	30	2	2.238304509	NA	NA	6917;25920	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+25920
HIV Transcription Elongation	40	2	2.54280627	NA	NA	6917;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 6917+404672
HIV Transcription Initiation	40	2	3.761236969	NA	NA	2961;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 2961+404672
Homologous DNA Pairing and Strand Exchange	42	2	6.382648685	NA	NA	6119;5883	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5883
Hormone ligand-binding receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Host Interactions with Influenza Factors	35	2	0.975573238	NA	NA	3837;57122	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+57122
HSF1 activation	12	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
HSF1-dependent transactivation	19	2	3.515500568	NA	NA	816;818	http://www.ncbi.nlm.nih.gov/gene/?term= 816+818
HS-GAG biosynthesis	30	2	3.832877	NA	NA	2239;9955	http://www.ncbi.nlm.nih.gov/gene/?term= 2239+9955
HuR (ELAVL1) binds and stabilizes mRNA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hyaluronan metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hyaluronan uptake and degradation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hydrolysis of LPC	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hydrolysis of LPE	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hypusinylation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IkBA variant leads to EDA-ID	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IKK complex recruitment mediated by RIP1	23	2	3.704099032	NA	NA	330;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 330+7314
Immune System	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	27	2	0.892428241	NA	NA	925;917	http://www.ncbi.nlm.nih.gov/gene/?term= 925+917
Import of palmitoyl-CoA into the mitochondrial matrix	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inactivation of APC/C via direct inhibition of the APC/C complex	18	2	2.609067904	NA	NA	996;4085	http://www.ncbi.nlm.nih.gov/gene/?term= 996+4085
Inactivation of Cdc42 and Rac	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
"Inactivation, recovery and regulation of the phototransduction cascade"	27	2	3.083139839	NA	NA	2779;2792	http://www.ncbi.nlm.nih.gov/gene/?term= 2779+2792
"Incretin synthesis, secretion, and inactivation"	22	2	1.646573768	NA	NA	2641;2922	http://www.ncbi.nlm.nih.gov/gene/?term= 2641+2922
Inflammasomes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Influenza Infection	128	2	12.40758922	NA	NA	6143;6139	http://www.ncbi.nlm.nih.gov/gene/?term= 6143+6139
Influenza Life Cycle	122	2	12.40758922	NA	NA	6143;6139	http://www.ncbi.nlm.nih.gov/gene/?term= 6143+6139
Influenza Viral RNA Transcription and Replication	118	2	12.40758922	NA	NA	6143;6139	http://www.ncbi.nlm.nih.gov/gene/?term= 6143+6139
Influenza Virus Induced Apoptosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inhibition of adenylate cyclase pathway	14	2	0.998285395	NA	NA	2771;196883	http://www.ncbi.nlm.nih.gov/gene/?term= 2771+196883
Inhibition of Host mRNA Processing and RNA Silencing	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inhibition of HSL	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inhibition of PKR	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inhibition of replication initiation of damaged DNA by RB1/E2F1	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inhibition of Signaling by Overexpressed EGFR	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inhibition of TSC complex formation by PKB	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Initial triggering of complement	15	2	0.773800526	NA	NA	5648;717	http://www.ncbi.nlm.nih.gov/gene/?term= 5648+717
Initiation of Nuclear Envelope Reformation	12	2	0.919951543	NA	NA	4000;221496	http://www.ncbi.nlm.nih.gov/gene/?term= 4000+221496
Innate Immune System	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Inositol phosphate metabolism	44	2	2.679233444	NA	NA	8821;27124	http://www.ncbi.nlm.nih.gov/gene/?term= 8821+27124
Insulin effects increased synthesis of Xylulose-5-Phosphate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Insulin receptor recycling	23	2	5.241887625	NA	NA	51606;9296	http://www.ncbi.nlm.nih.gov/gene/?term= 51606+9296
Integration of provirus	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Integration of viral DNA into host genomic DNA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Integrin alphaIIb beta3 signaling	26	2	2.680365395	NA	NA	10235;5908	http://www.ncbi.nlm.nih.gov/gene/?term= 10235+5908
Interactions of Rev with host cellular proteins	34	2	1.309900741	NA	NA	5902;5901	http://www.ncbi.nlm.nih.gov/gene/?term= 5902+5901
Interactions of Tat with host cellular proteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Interactions of Vpr with host cellular proteins	31	2	0.681083467	NA	NA	57122;11168	http://www.ncbi.nlm.nih.gov/gene/?term= 57122+11168
Interaction With The Zona Pellucida	10	2	4.393192161	NA	NA	5016;11085	http://www.ncbi.nlm.nih.gov/gene/?term= 5016+11085
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Interconversion of polyamines	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Interferon alpha/beta signaling	57	2	5.955878398	NA	NA	5777;3442	http://www.ncbi.nlm.nih.gov/gene/?term= 5777+3442
Interleukin-1 processing	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Interleukin-6 signaling	11	2	2.735622392	NA	NA	3572;6774	http://www.ncbi.nlm.nih.gov/gene/?term= 3572+6774
Interleukin-7 signaling	10	2	0.832618413	NA	NA	5295;3716	http://www.ncbi.nlm.nih.gov/gene/?term= 5295+3716
Intraflagellar transport	41	2	5.69795795	NA	NA	64792;26146	http://www.ncbi.nlm.nih.gov/gene/?term= 64792+26146
Intrinsic Pathway for Apoptosis	31	2	1.513288714	NA	NA	572;598	http://www.ncbi.nlm.nih.gov/gene/?term= 572+598
Intrinsic Pathway of Fibrin Clot Formation	22	2	3.952409018	NA	NA	2814;5104	http://www.ncbi.nlm.nih.gov/gene/?term= 2814+5104
Ionotropic activity of Kainate Receptors	10	2	2.613806356	NA	NA	1741;1742	http://www.ncbi.nlm.nih.gov/gene/?term= 1741+1742
Ion transport by P-type ATPases	12	2	3.566438566	NA	NA	483;5348	http://www.ncbi.nlm.nih.gov/gene/?term= 483+5348
IRAK1 recruits IKK complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IRAK2 mediated activation of TAK1 complex	10	2	2.074351634	NA	NA	3656;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 3656+7314
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	10	2	2.074351634	NA	NA	3656;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 3656+7314
IRAK4 deficiency (TLR2/4)	10	2	2.248120219	NA	NA	114609;7096	http://www.ncbi.nlm.nih.gov/gene/?term= 114609+7096
IRAK4 deficiency (TLR5)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IRE1alpha activates chaperones	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IRF3 mediated activation of type 1 IFN	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
IRF3-mediated induction of type I IFN	13	2	1.303345818	NA	NA	23220;29110	http://www.ncbi.nlm.nih.gov/gene/?term= 23220+29110
Iron uptake and transport	34	2	5.575360973	NA	NA	50617;9296	http://www.ncbi.nlm.nih.gov/gene/?term= 50617+9296
IRS activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	15	2	3.026625215	NA	NA	6416;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+3656
Keratan sulfate biosynthesis	26	2	2.702311419	NA	NA	11081;8703	http://www.ncbi.nlm.nih.gov/gene/?term= 11081+8703
Keratan sulfate degradation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Keratan sulfate/keratin metabolism	26	2	2.702311419	NA	NA	11081;8703	http://www.ncbi.nlm.nih.gov/gene/?term= 11081+8703
Ketone body catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Ketone body metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Kinesins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lactose synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lagging Strand Synthesis	18	2	3.421232494	NA	NA	6119;6118	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6118
Laminin interactions	23	2	1.305299794	NA	NA	3909;3339	http://www.ncbi.nlm.nih.gov/gene/?term= 3909+3339
Latent infection of Homo sapiens with Mycobacterium tuberculosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
LDL endocytosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Leading Strand Synthesis	13	2	1.253707179	NA	NA	5981;5983	http://www.ncbi.nlm.nih.gov/gene/?term= 5981+5983
Lectin pathway of complement activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
LGI-ADAM interactions	13	2	1.575353693	NA	NA	1742;10369	http://www.ncbi.nlm.nih.gov/gene/?term= 1742+10369
Ligand-dependent caspase activation	17	2	2.175921784	NA	NA	355;841	http://www.ncbi.nlm.nih.gov/gene/?term= 355+841
Ligand-receptor interactions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Linoleic acid (LA) metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lipid and lipoprotein metabolism	44	2	4.018491028	NA	NA	338;5034	http://www.ncbi.nlm.nih.gov/gene/?term= 338+5034
Lipoprotein metabolism	25	2	4.102848584	NA	NA	335;5034	http://www.ncbi.nlm.nih.gov/gene/?term= 335+5034
Localization of the PINCH-ILK-PARVIN complex to focal adhesions	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Loss of Function of SMAD2/3 in Cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Loss of Function of TGFBR1 in Cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Loss of Function of TGFBR2 in Cancer	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Loss of Nlp from mitotic centrosomes	59	2	7.483343399	NA	NA	8481;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+10142
Loss of proteins required for interphase microtubule organization from the centrosome	59	2	6.911148546	NA	NA	4751;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 4751+10142
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lysine catabolism	10	2	0.409026377	NA	NA	51166;89874	http://www.ncbi.nlm.nih.gov/gene/?term= 51166+89874
Lysosomal glycogen catabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lysosome Vesicle Biogenesis	24	2	3.84838079	NA	NA	162;157807	http://www.ncbi.nlm.nih.gov/gene/?term= 162+157807
Macroautophagy	59	2	5.711221097	NA	NA	28956;64121	http://www.ncbi.nlm.nih.gov/gene/?term= 28956+64121
MAP2K and MAPK activation	38	2	4.051802254	NA	NA	5595;28956	http://www.ncbi.nlm.nih.gov/gene/?term= 5595+28956
MAPK1 (ERK2) activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
MAPK3 (ERK1) activation	10	2	2.625413958	NA	NA	3717;3572	http://www.ncbi.nlm.nih.gov/gene/?term= 3717+3572
MAP kinase activation in TLR cascade	59	2	3.026625215	NA	NA	6416;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+3656
MASTL Facilitates Mitotic Progression	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Meiosis	63	2	9.653023585	NA	NA	6119;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+8290
Meiotic recombination	33	2	9.653023585	NA	NA	6119;8290	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+8290
Meiotic synapsis	39	2	8.443765479	NA	NA	8290;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 8290+8349
Melanin biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Membrane binding and targetting of GAG proteins	10	2	2.558878794	NA	NA	137492;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 137492+7314
Metabolic disorders of biological oxidation enzymes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Metabolism of folate and pterines	11	2	1.522942604	NA	NA	4522;1719	http://www.ncbi.nlm.nih.gov/gene/?term= 4522+1719
Metabolism of lipids and lipoproteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Metabolism of nitric oxide	16	2	2.828653079	NA	NA	5805;1719	http://www.ncbi.nlm.nih.gov/gene/?term= 5805+1719
Metabolism of steroid hormones and vitamin D	25	2	3.167274273	NA	NA	1584;441282	http://www.ncbi.nlm.nih.gov/gene/?term= 1584+441282
Metabolism of vitamins and cofactors	34	2	1.029138987	NA	NA	79717;53354	http://www.ncbi.nlm.nih.gov/gene/?term= 79717+53354
Metabolism of water-soluble vitamins and cofactors	34	2	2.340369239	NA	NA	93100;349565	http://www.ncbi.nlm.nih.gov/gene/?term= 93100+349565
Methionine salvage pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Methylation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
MicroRNA (miRNA) biogenesis	12	2	1.024839142	NA	NA	5440;5436	http://www.ncbi.nlm.nih.gov/gene/?term= 5440+5436
Mineralocorticoid biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Minus-strand DNA synthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Miscellaneous transport and binding events	10	2	0.447325516	NA	NA	84061;57380	http://www.ncbi.nlm.nih.gov/gene/?term= 84061+57380
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	12	2	4.234019583	NA	NA	6119;4437	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+4437
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	12	2	3.817859737	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Misspliced GSK3beta mutants stabilize beta-catenin	15	2	2.124529843	NA	NA	5527;2932	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+2932
Mitochondrial Fatty Acid Beta-Oxidation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mitochondrial fatty acid beta-oxidation of saturated fatty acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitochondrial iron-sulfur cluster biogenesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitochondrial transcription initiation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitochondrial tRNA aminoacylation	21	2	2.30950839	NA	NA	57176;27068	http://www.ncbi.nlm.nih.gov/gene/?term= 57176+27068
Mitophagy	21	2	2.152235728	NA	NA	7314;7416	http://www.ncbi.nlm.nih.gov/gene/?term= 7314+7416
Mitotic G2-G2/M phases	111	2	7.483343399	NA	NA	8481;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+10142
Mitotic Metaphase/Anaphase Transition	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Mitotic Prophase	82	2	6.821487743	NA	NA	8290;983	http://www.ncbi.nlm.nih.gov/gene/?term= 8290+983
Mitotic Spindle Checkpoint	19	2	2.609067904	NA	NA	996;4085	http://www.ncbi.nlm.nih.gov/gene/?term= 996+4085
MMR	13	2	4.234019583	NA	NA	6119;4437	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+4437
Molecules associated with elastic fibres	23	2	3.685728683	NA	NA	4238;4237	http://www.ncbi.nlm.nih.gov/gene/?term= 4238+4237
Molybdenum cofactor biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mRNA 3'-end processing	30	2	2.340185589	NA	NA	29894;65109	http://www.ncbi.nlm.nih.gov/gene/?term= 29894+65109
mRNA Capping	28	2	3.534220147	NA	NA	8732;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 8732+404672
mRNA decay by 3' to 5' exoribonuclease	10	2	0.316813781	NA	NA	22894;23404	http://www.ncbi.nlm.nih.gov/gene/?term= 22894+23404
mRNA decay by 5' to 3' exoribonuclease	14	2	6.685686645	NA	NA	27257;57819	http://www.ncbi.nlm.nih.gov/gene/?term= 27257+57819
mRNA Editing	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mRNA Editing: C to U Conversion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mRNA Splicing	115	2	6.123478233	NA	NA	6636;57819	http://www.ncbi.nlm.nih.gov/gene/?term= 6636+57819
Mtb iron assimilation by chelation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
mTORC1-mediated signalling	20	2	5.711221097	NA	NA	28956;64121	http://www.ncbi.nlm.nih.gov/gene/?term= 28956+64121
mTOR signalling	37	2	5.711221097	NA	NA	28956;64121	http://www.ncbi.nlm.nih.gov/gene/?term= 28956+64121
MyD88 cascade initiated on plasma membrane	81	2	3.026625215	NA	NA	6416;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+3656
MyD88 deficiency (TLR2/4)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
MyD88 deficiency (TLR5)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Myoclonic epilepsy of Lafora	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Myogenesis	29	2	2.149159654	NA	NA	4207;1432	http://www.ncbi.nlm.nih.gov/gene/?term= 4207+1432
Na+/Cl- dependent neurotransmitter transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
NADE modulates death signalling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
