db	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez
nci	Presenilin action in Notch and Wnt signaling	33	2	2.85015742	0.526136364	0.424086291	ADAM10;DTX1
reactome	Chondroitin sulfate/dermatan sulfate metabolism	31	4	2.532411749	0.528279182	0.632375391	CHST11;CSPG4;GXYLT1;SDC3
nci	Netrin-mediated signaling events	26	2	2.470487502	0.528464017	0.424086291	DAPK1;NTN1
reactome	Intraflagellar transport	38	2	3.590275601	0.529025192	0.632375391	IFT43;TTC21B
reactome	Toll Like Receptor 3 (TLR3) Cascade	68	9	2.523567926	0.529482551	0.632375391	ATF2;CHUK;MAP2K6;MAPK11;MAPK3;MAPK8;MAPKAPK2;NOD2;PPP2CA
reactome	Metabolism of lipids and lipoproteins	472	186	2.523287006	0.529482551	0.632375391	A2M;AACS;ABCB11;ABCB4;ABCC1;ABCG8;ABHD5;ACACB;ACADS;ACADVL;ACAT1;ACLY;ACOT11;ACOT2;ACOT6;ACOX2;ACOX3;ACSL1;ACSL5;AGPAT2;AGPAT3;AGPS;AKR1B1;AKR1B15;AKR1C4;ALAS1;ALDH3A2;ALOX15;ALOX5;AMACR;ANGPTL4;ANKRD1;APOA1;APOB;APOE;ARF1;BAAT;CBR1;CDK8;CEPT1;CERS1;CETP;CHAT;CHKB;CRAT;CUBN;CYP11B1;CYP19A1;CYP1A1;CYP1B1;CYP2J2;CYP4A22;CYP4B1;CYP7A1;DGAT2;DPEP2;ECHS1;ETNK2;FABP6;FAR2;FDX1;FDX1L;GC;GGT5;GNPAT;GPAM;GPCPD1;GPX4;HACL1;HADH;HADHA;HDAC3;HELZ2;HMGCL;HMGCS1;HSD17B1;HSD17B12;IDH1;INPP4A;INPP4B;INPP5D;INPP5E;INPP5J;JMJD7-PLA2G4B;KDSR;KPNB1;LCLAT1;LDLR;LDLRAP1;LGMN;LIPE;LPCAT2;LPCAT3;LPCAT4;LPIN2;LPL;LRP2;LSS;MAPKAPK2;MBOAT1;MBOAT7;MBTPS1;MCEE;MED13;MED13L;MED15;MED16;MED21;MED22;MED24;MED30;MED31;MED6;MGLL;MMAA;MTMR14;MTMR6;MVK;NCOA1;NCOA2;NCOA6;NCOR2;NFYC;NPAS2;OXCT1;P4HB;PCYT1A;PEMT;PI4KB;PIK3C2G;PIK3C3;PIK3CA;PIK3CD;PIK3R1;PIK3R6;PIP4K2B;PIP5K1B;PIP5K1C;PLA2G16;PLA2G1B;PLA2G2A;PLA2G2F;PLA2G4A;PLA2G4C;PLA2G4D;PLA2G4F;PLA2G6;PLBD1;PLD1;PLD2;PLD3;PLIN1;PNPLA2;POMC;PPAP2B;PPAP2C;PPARGC1B;PPP1CC;PRKACG;PRKAG2;PTDSS2;PTGES;PTGS1;PTGS2;RXRA;SCARB1;SCP2;SDC1;SEC24A;SIN3A;SLC10A2;SLC25A1;SLC27A2;SLC44A5;SP1;SPHK1;SPTLC1;SPTLC2;SQLE;SREBF2;TBXAS1;THEM4;THEM5;TRIB3;UGT1A9;VAC14
reactome	Signaling by NODAL	16	2	2.849139594	0.529925187	0.632375391	ACVR1B;ACVR2A
kegg	Huntington's disease	22	2	2.73007865	0.532216495	0.142672627	HTT;REST
reactome	Initiation of Nuclear Envelope Reformation	11	2	2.836953625	0.532418953	0.632375391	PPP2CA;PPP2R2A
reactome	Nuclear Envelope Reassembly	11	2	2.836953625	0.532418953	0.632375391	PPP2CA;PPP2R2A
reactome	Nonhomologous End-Joining (NHEJ)	46	3	3.343253455	0.532668882	0.632375391	DCLRE1C;PRKDC;RIF1
nci	Fc-epsilon receptor I signaling in mast cells	52	2	2.803845298	0.532954545	0.424086291	RAF1;RASA1
reactome	Telomere Maintenance	44	2	2.817398776	0.536159601	0.635402812	ACD;HIST1H4B
nci	S1P2 pathway	10	2	2.424883634	0.537056928	0.424086291	MAPK8;S1PR2
nci	E-cadherin signaling in the nascent adherens junction	29	3	2.424050065	0.537056928	0.424086291	AP1M1;CTNNA1;CTNNB1
nci	VEGFR1 specific signals	21	3	2.416970201	0.539205156	0.424086291	FLT1;NRP2;RASA1
kegg	Estrogen signaling pathway	74	21	2.595464147	0.540203851	0.142672627	ADCY1;ADCY3;ADCY8;ADCY9;AKT1;AKT2;ATF6B;CALM3;CREB3L3;GNAS;GRB2;KRAS;MAP2K1;MAPK1;MMP9;NOS3;PRKCD;RAF1;SHC2;SOS2;SRC
reactome	MyD88 cascade initiated on plasma membrane	56	9	2.460581616	0.542719615	0.642027551	ATF2;CHUK;IRAK2;MAP2K6;MAPK11;MAPK3;MAPK8;MAPKAPK2;PPP2CA
kegg	Glycosphingolipid biosynthesis - ganglio series	13	2	3.596776692	0.542825362	0.142672627	GLB1;HEXB
reactome	Interleukin-1 signaling	31	2	2.458970462	0.543922984	0.642027551	CHUK;NOD2
reactome	NRIF signals cell death from the nucleus	11	2	3.1149443	0.544600939	0.642027551	MAPK8;NGFR
kegg	Herpes simplex infection	66	2	2.576307763	0.545866365	0.142672627	MAPK8;TRAF2
reactome	Aflatoxin activation and detoxification	14	2	2.454497176	0.546329723	0.642418305	CYP2A13;MGST3
reactome	Synthesis of Leukotrienes (LT) and Eoxins (EX)	18	2	2.450871987	0.547533093	0.642418305	ALOX15;ALOX5AP
reactome	G2/M Transition	95	26	3.094586872	0.548122066	0.642418305	ACTR1A;CCP110;CDK1;CDK5RAP2;CDK7;CEP135;CEP152;CEP164;CEP41;CKAP5;CLASP1;DYNC1H1;DYNLL1;EP300;FOXM1;HSP90AA1;NINL;NUMA1;ODF2;PPP2CA;PPP2R2A;RBBP4;SFI1;TUBGCP2;TUBGCP3;YWHAE
reactome	Signaling by ERBB2	260	106	2.446740202	0.548736462	0.642418305	ADCY5;ADCY7;ADCY9;ADRBK1;AGO1;AGO4;AKT1;AKT1S1;APBB1IP;CALM3;CAMK2A;CAMK2B;CAMK2G;CREB1;CSK;CUL5;DUSP10;DUSP16;EGF;ERBB2IP;ERBB3;FGB;FGF10;FGF2;FGF23;FGF3;FGF6;FGFR1;FGFR2;FGFR3;FGG;FN1;GRIN1;GRIN2D;HSP90AA1;IL17RD;IL2RA;IL2RB;IL3;IL5RA;ITGB3;JAK2;KIT;KRAS;LAT;MAP3K11;MAPK1;MAPKAP1;MATK;NF1;NRG1;NRG2;NRG3;PDGFA;PDGFRB;PHB;PHLPP1;PPP2CA;PPP2R1B;PPP2R5C;PRKACA;PRKAR1A;PRKCA;PRKCD;PRKCG;PSMA1;PSMA6;PSMA7;PSMA8;PSMB10;PSMB11;PSMB3;PSMB4;PSMB6;PSMC3;PSMC6;PSMD13;PSMD14;PSMD3;PSMD5;PSMD8;PSMD9;PSME4;PTEN;PTPRA;RAP1A;RAP1B;RASGEF1A;RASGRF1;RASGRF2;RASGRP4;RNF41;SHC2;SOS1;SPTA1;SPTAN1;SPTB;SPTBN1;SPTBN2;TLN1;TNRC6A;TNRC6B;UBA52;USP8;WDR83;YES1
reactome	Dual Incision in GG-NER	29	2	3.505619562	0.550930997	0.642778361	GTF2H3;PARP2
nci	EPHB forward signaling	29	2	2.741224849	0.552272727	0.425745706	EPHB2;ITSN1
reactome	Signaling by Retinoic Acid	25	2	2.433064103	0.55234657	0.642778361	ALDH1A1;DHRS9
reactome	HDL-mediated lipid transport	12	5	2.428141734	0.55354994	0.642778361	A2M;ABCA1;APOA1;CETP;CUBN
reactome	CDO in myogenesis	26	4	2.781361718	0.55361596	0.642778361	BOC;CTNNA1;MAPK11;SPAG9
nci	Regulation of RAC1 activity	34	4	2.70965913	0.554545455	0.425745706	CHN1;ELMO1;RAC1;RALBP1
reactome	Formation of Fibrin Clot (Clotting Cascade)	35	2	2.404392554	0.554753309	0.642778361	F5;SERPINA5
reactome	"Interleukin-3, 5 and GM-CSF signaling"	206	99	2.402935331	0.554753309	0.642778361	ACTN2;AKAP9;BLNK;BRAF;BTC;CBL;CNKSR1;CUL3;DAB2IP;DUSP10;DUSP16;DUSP5;DUSP7;EGF;ERBB2;ERBB3;EREG;FGB;FGF10;FGF2;FGF23;FGF4;FGF6;FGF9;FGFR2;FGFR4;FGG;FN1;GAB2;GRIN2A;GRIN2B;GRIN2D;HCK;IL2RA;IL3;ITGA2B;KBTBD7;KL;KRAS;KSR1;LAMTOR3;LYN;MAP2K1;MAP2K2;MAPK1;NCAM1;NF1;NRAS;NRG1;PDGFA;PDGFB;PDGFRA;PDGFRB;PHB;PIK3CA;PIK3CB;PIK3R1;PPP2R5E;PPP5C;PRKACA;PSMA1;PSMB10;PSMB7;PSMC4;PSMC6;PSMD13;PSMD3;PSMD5;PSMD8;PSMD9;PSME1;PSME4;PTPN6;RAF1;RAP1B;RAPGEF1;RASA1;RASA3;RASAL1;RASAL3;RASGEF1A;RASGRF2;RASGRP1;RASGRP3;RASGRP4;SHC3;SOS1;SPRED1;SPRED3;SPTA1;SPTAN1;SPTB;STAT5B;SYK;TEK;VAV1;VWF;WDR83;YWHAB
reactome	Endosomal Sorting Complex Required For Transport (ESCRT)	22	5	3.057275754	0.556338028	0.643359921	CHMP4A;STAM;TSG101;UBA52;VPS25
reactome	MAP kinase activation in TLR cascade	40	6	2.396203675	0.557160048	0.643359921	ATF2;MAPK11;MAPK3;MAPK8;MAPKAPK2;PPP2CA
reactome	Metabolism of vitamins and cofactors	31	3	2.382842248	0.559566787	0.645036387	ACACA;ACACB;SLC5A6
reactome	Integrin alphaIIb beta3 signaling	25	2	3.034716481	0.562206573	0.645080983	FN1;RAP1B
reactome	Fcgamma receptor (FCGR) dependent phagocytosis	66	5	2.752398858	0.56234414	0.645080983	ACTB;ELMO1;MYH9;RAC1;VAV2
reactome	Meiotic recombination	48	4	3.031146888	0.563380282	0.645080983	BRCA2;HIST1H3I;HIST1H4J;PSMC3IP
reactome	Polo-like kinase mediated events	14	2	2.751908587	0.563591022	0.645080983	EP300;FOXM1
kegg	Bile secretion	27	4	2.48576959	0.56398641	0.142672627	ADCY1;ADCY8;ADCY9;GNAS
reactome	MAPK targets/ Nuclear events mediated by MAP kinases	21	5	2.369166904	0.564380265	0.645080983	ATF2;MAPK1;MAPK11;MAPK8;PPP2CA
nci	PLK1 signaling events	35	2	2.675796077	0.565909091	0.425745706	PPP2CA;SGOL1
nci	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	61	9	2.669089313	0.565909091	0.425745706	CTNNA1;CTNNB1;HRAS;MAPK8;MET;PAK2;PIK3R1;RAC1;RAF1
reactome	Molecules associated with elastic fibres	23	3	2.736148111	0.566084788	0.645936281	ITGA8;ITGB5;TGFB1
kegg	Shigellosis	35	3	2.477037887	0.567383918	0.142672627	CHUK;MAPK8;RIPK2
nci	IL8- and CXCR1-mediated signaling events	10	2	2.267442716	0.574650913	0.425745706	AKT1;PIK3R6
nci	IL8- and CXCR2-mediated signaling events	16	2	2.267442716	0.574650913	0.425745706	AKT1;PIK3R6
reactome	Cytokine Signaling in Immune system	405	197	2.338223969	0.576413959	0.656613333	ACTN2;ADAR;AKAP9;ANGPT1;BLNK;BST2;BTC;BTRC;CAMK2A;CAMK2B;CAMK2D;CASP1;CBL;CD40;CD44;CHUK;CIITA;CNKSR1;CSF2RB;CSH1;DAB2IP;DUSP10;DUSP16;DUSP6;ERBB3;FGF10;FGF17;FGF20;FGF23;FGF4;FGF6;FGF8;FGFR3;FN1;FRS2;GAB2;GBP1;GBP4;GBP7;GH2;GRIN2A;GRIN2B;HERC5;HLA-C;HLA-DRB5;HRAS;ICAM1;IFIT2;IFITM2;IFITM3;IFNA10;IFNA14;IFNA16;IFNA6;IFNAR1;IFNGR2;IKBKB;IL1B;IL1R2;IL1RN;IL2RA;IL3;IL6;IL6R;IL6ST;IL7;INPP5D;IP6K2;IRAK4;IRF1;IRF4;IRF5;IRS1;IRS2;ISG15;ISG20;ITGA2B;JAK2;KBTBD7;KPNA3;KSR1;LAMTOR3;LTBR;MAP2K2;MAP3K14;MAPK1;MX2;MYD88;NCAM1;NEDD4;NF1;NOD2;NRG1;NRG3;NUP107;NUP188;NUP35;NUP37;NUP50;NUP54;NUP85;NUPL2;OAS1;OAS2;OAS3;OASL;PDGFA;PDGFB;PDGFRA;PDGFRB;PELI1;PIAS1;PIK3R1;PIK3R3;PLCG1;PML;PPM1B;PPP2CA;PPP2R1B;PPP2R5E;PPP5C;PRKACA;PRKCD;PRL;PRLR;PSMA1;PSMA3;PSMA4;PSMA6;PSMA7;PSMB10;PSMB11;PSMB4;PSMC3;PSMC5;PSMD11;PSMD12;PSMD13;PSMD2;PSMD4;PSMD8;PSME4;PSMF1;PTPN6;RAE1;RANBP2;RAP1A;RAP1B;RASA1;RASA2;RASAL1;RASGRF2;RASGRP1;RASGRP4;RELB;SAMHD1;SH2B1;SHC2;SP100;SPRED1;SPRED3;SPTA1;SPTAN1;SPTBN1;SPTBN5;SRC;STAT1;STAT5B;TAB1;TEK;TLN1;TNFRSF13C;TNFRSF1B;TNFRSF6B;TNFSF13B;TNFSF14;TOLLIP;TPR;TRAF2;TRAF3;TRAF6;TRIM17;TRIM2;TRIM21;TRIM25;TRIM34;TRIM35;TRIM45;TRIM5;TRIM6;TRIM68;TYK2;VAV1;VCL;VWF;WDR83;YWHAZ
reactome	Regulation of actin dynamics for phagocytic cup formation	47	2	2.653693118	0.578553616	0.657941179	ACTB;MYH9
kegg	Bladder cancer	22	4	2.422402433	0.578708947	0.142672627	DAPK1;MAP2K1;MAPK1;RAF1
kegg	Cytosolic DNA-sensing pathway	16	2	2.415966386	0.57984145	0.142672627	TBK1;TMEM173
kegg	Toxoplasmosis	70	2	2.411816278	0.57984145	0.142672627	CIITA;STAT1
nci	p53 pathway	40	6	2.607994077	0.584090909	0.425745706	AKT1;MAPK8;MDM2;PPP2CA;TP53;USP7
kegg	Leishmaniasis	37	3	2.399111022	0.584371461	0.142672627	JAK2;PTPN6;STAT1
kegg	Salivary secretion	43	4	2.393514925	0.584371461	0.142672627	ADCY3;ADCY8;ADCY9;GNAS
kegg	Thyroid hormone synthesis	39	4	2.390323049	0.584371461	0.142672627	ADCY1;ADCY8;ADCY9;PRKACB
kegg	Cholinergic synapse	79	16	2.390834969	0.584371461	0.142672627	ADCY1;ADCY7;ADCY8;ADCY9;AKT1;CACNA1A;CAMK2A;GNA11;GNAI2;ITPR1;ITPR2;MAPK1;PIK3R5;PLCB2;PRKACB;PRKCB
nci	Alpha9 beta1 integrin signaling events	20	3	2.232706035	0.585392052	0.425745706	ADAM8;ITGA9;TNC
reactome	CTLA4 inhibitory signaling	13	2	3.107319912	0.586932447	0.662981314	AKT1;PPP2CA
reactome	Smooth Muscle Contraction	26	2	3.101977738	0.586932447	0.662981314	MYL6B;MYLK
nci	Endothelins	27	3	2.216745354	0.588614393	0.425745706	AKT1;EDNRA;MAPK8
reactome	Fatty Acyl-CoA Biosynthesis	21	2	2.292674546	0.589651023	0.662981314	ACOT11;ACSL6
reactome	Triglyceride Biosynthesis	37	2	2.292674546	0.589651023	0.662981314	ACOT11;ACSL6
reactome	RNA Polymerase I Promoter Escape	23	2	3.328824513	0.590361446	0.662981314	GTF2H3;POLR2L
reactome	RNA Polymerase I Transcription Termination	23	2	3.328824513	0.590361446	0.662981314	GTF2H3;POLR2L
reactome	VxPx cargo-targeting to cilium	17	2	3.324644427	0.590361446	0.662981314	EXOC2;RAB11A
kegg	Type II diabetes mellitus	35	7	2.366624208	0.591166478	0.142672627	ABCC8;CACNA1A;INS;INSR;IRS2;MAPK8;MTOR
reactome	Retinoid metabolism and transport	22	2	2.59998651	0.592269327	0.662981314	LRP1;SDC3
reactome	"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription"	96	33	2.599595408	0.592269327	0.662981314	BDP1;CCNH;CHD4;CRCP;ERCC2;GATAD2B;GTF2H3;GTF3A;HIST1H3B;HIST1H3C;HIST1H3I;HIST1H4C;HIST1H4K;KAT2A;KAT2B;MBD3;MNAT1;MTA2;NFIC;NFIX;POLR1B;POLR1D;POLR2K;POLR2L;POLR3A;POLR3B;POLR3F;POLR3K;RBBP4;SNAPC1;TAF1B;TWISTNB;UBTF
kegg	Rap1 signaling pathway	169	68	2.355893713	0.592298981	0.142672627	ACTB;ADCY1;ADCY8;ADCY9;ADORA2A;AKT1;ANGPT1;ANGPT2;APBB1IP;ARAP3;BRAF;CALM3;CDH1;CSF1R;CTNNB1;EFNA1;EFNA3;EGF;FGF11;FGF12;FGF23;FGF8;FGFR2;FLT1;FLT4;GNAQ;GNAS;HRAS;IGF1R;INSR;ITGAL;ITGAM;ITGB1;ITGB2;KIT;KRIT1;LCP2;LPAR1;MAGI3;MAP2K2;MAP2K3;MAP2K6;MAPK1;MAPK11;NGFR;PARD6G;PDGFA;PDGFRB;PFN4;PIK3R2;PLCB2;PLCB3;PLCG1;PRKCB;PRKCG;PRKD3;RAC1;RAF1;RALGDS;RAP1B;RAPGEF1;RAPGEF2;RAPGEF3;RASSF5;SIPA1L1;SIPA1L2;TIAM1;VEGFB
reactome	RHO GTPases Activate ROCKs	15	2	2.891497357	0.593896714	0.662981314	MYH14;RHOA
reactome	TRIF-mediated TLR3/TLR4 signaling	68	7	2.273881503	0.594464501	0.662981314	ATF2;CHUK;MAP2K7;MAPK1;MAPK8;NOD2;PPP2CA
reactome	Glycogen breakdown (glycogenolysis)	12	3	2.58158884	0.594763092	0.662981314	PHKG1;PYGB;PYGM
kegg	Glycerolipid metabolism	49	6	3.359328796	0.597330367	0.142672627	AKR1B10;ALDH9A1;DGKG;MGLL;MOGAT3;PNLIPRP3
kegg	cGMP-PKG signaling pathway	130	36	2.34492028	0.597961495	0.142672627	ADRA1A;ADRA2C;ADRB1;AKT2;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP2B1;ATP2B4;CACNA1S;CNGA1;CREB5;EDNRB;GNAI2;GNAI3;GTF2IRD1;GUCY1A2;INSR;IRS1;IRS2;ITPR1;KCNU1;MRVI1;NFATC1;NFATC3;NOS3;NPR1;PDE2A;PDE3B;PIK3CA;PLCB1;PPP3CA;PRKG1;RAF1;TRPC6
reactome	Signaling by Rho GTPases	299	161	2.261781926	0.599277978	0.666913531	ABI1;ABL1;ABR;ACTB;ACTG1;ACTR2;ACTR3;APITD1;ARAP1;ARAP2;ARAP3;ARHGAP1;ARHGAP10;ARHGAP11A;ARHGAP12;ARHGAP15;ARHGAP17;ARHGAP22;ARHGAP24;ARHGAP25;ARHGAP26;ARHGAP32;ARHGAP39;ARHGAP8;ARHGAP9;ARHGDIG;ARHGEF11;ARHGEF12;ARHGEF17;ARHGEF2;ARHGEF3;ARHGEF4;BAIAP2;BIRC5;BRK1;BUB1B;BUB3;CALM1;CALM3;CASC5;CDC25C;CDCA8;CENPA;CENPC;CENPE;CENPF;CENPM;CENPU;CHN1;CHN2;CIT;CKAP5;CLASP1;CLASP2;CLIP1;CTNNA1;CYFIP1;CYFIP2;DEPDC1B;DLG4;DVL1;DVL2;DVL3;FGD4;FMNL2;HIST1H2AJ;HIST1H2BB;HIST1H2BE;HIST1H2BK;HIST1H2BM;HIST1H3B;HIST1H3C;HIST1H3I;HIST1H4B;HIST1H4H;HIST1H4J;HIST1H4K;HIST2H2BE;HMHA1;INPP5B;IQGAP1;IQGAP2;IQGAP3;ITGB1;ITGB3BP;KALRN;KDM4C;KIF14;KIF2C;KIF5A;KLC1;KLC3;KLK3;KNTC1;KTN1;LIMK1;LIMK2;LIN7B;MAD2L1;MAPK3;MCF2L;MKL1;MYH10;MYH11;MYH14;MYH9;MYL12A;MYLK;NCKIPSD;NDC80;NDE1;NET1;NGEF;NSL1;NUF2;NUP107;NUP160;NUP37;NUP98;OBSCN;PAK2;PFN2;PKN1;PLEKHG2;PPP1CB;PPP1R14A;PPP2CA;PPP2R1A;PPP2R1B;PPP2R5E;RAC1;RACGAP1;RALBP1;RANBP2;RANGAP1;RASGRF2;RHOA;RHOBTB1;RHOD;RHOT1;RHPN1;ROCK1;ROCK2;SGOL1;SGOL2;SKA1;SOS2;SRC;SRGAP1;SRGAP3;TAX1BP3;TRIO;TRIP10;VAV1;VAV3;WASL;WIPF2;YWHAH;YWHAQ;ZW10;ZWILCH
nci	FOXA2 and FOXA3 transcription factor networks	32	5	2.538057975	0.604545455	0.433399034	ABCC8;AKT1;ALAS1;FOXA2;NF1
kegg	Ascorbate and aldarate metabolism	19	2	2.31377809	0.605889015	0.143573955	MIOX;UGT2B4
reactome	Myogenesis	26	2	2.473460994	0.612219451	0.676271791	CTNNA1;MAPK11
reactome	Signaling by TGF-beta Receptor Complex	54	2	2.220741004	0.612515042	0.676271791	NCOR2;SMAD3
reactome	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	31	2	2.220741004	0.612515042	0.676271791	NCOR2;SMAD3
reactome	Platelet calcium homeostasis	16	2	2.808231269	0.612676056	0.676271791	ATP2B4;ITPR1
reactome	Senescence-Associated Secretory Phenotype (SASP)	51	2	2.799941298	0.613849765	0.676271791	ANAPC5;HIST1H3I
nci	Beta5 beta6 beta7 and beta8 integrin cell surface interactions	17	4	2.102207707	0.614571093	0.433581191	FBN1;FN1;ITGAV;ITGB5
reactome	TRAF3-dependent IRF activation pathway	11	2	2.781123829	0.615023474	0.676271791	EP300;IRF3
kegg	Pentose phosphate pathway	19	2	3.251490749	0.61512792	0.144771657	GPI;TKT
reactome	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	17	2	2.458970462	0.6159601	0.676271791	CHUK;NOD2
reactome	TNF signaling	29	3	2.462437624	0.6159601	0.676271791	CHUK;OTULIN;RBCK1
reactome	DNA Double Strand Break Response	50	2	2.990671578	0.619047619	0.676271791	HIST1H4J;MAPK8
reactome	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	49	2	2.990671578	0.619047619	0.676271791	HIST1H4J;MAPK8
reactome	Death Receptor Signalling	36	2	2.434860792	0.619700748	0.676271791	CHUK;USP2
reactome	RA biosynthesis pathway	13	2	2.433064103	0.619700748	0.676271791	ALDH1A1;DHRS9
nci	FOXM1 transcription factor network	32	4	2.480437286	0.621590909	0.433581191	BRCA2;CENPB;FOXM1;NFATC3
reactome	Pre-NOTCH Processing in Golgi	17	2	2.414513921	0.622194514	0.676806434	ATP2A1;NOTCH3
reactome	Common Pathway of Fibrin Clot Formation	20	2	2.404392554	0.622194514	0.676806434	F5;SERPINA5
nci	IL1-mediated signaling events	25	4	2.068932423	0.623971798	0.433581191	CHUK;MAP2K6;MAPK8;TRAF6
reactome	mRNA decay by 5' to 3' exoribonuclease	14	2	2.970094614	0.625692137	0.679516824	LSM5;PATL1
nci	VEGFR3 signaling in lymphatic endothelium	20	2	2.08023293	0.626208378	0.433581191	FLT4;ITGA2
reactome	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	10	2	3.190896067	0.628696605	0.681683794	CHUK;IFIH1
reactome	Signaling by Wnt	233	110	2.171371867	0.630565584	0.682614603	AKT1;AKT2;AP2A1;ARRB2;AXIN2;BCL9L;BTRC;CCDC88C;CDC73;CLTA;CLTC;CREBBP;CSNK1G2;CTBP1;CTBP2;CTNNB1;CUL3;DACT1;DVL2;EP300;FZD8;GNAO1;GNB5;GNG11;GNG5;GNG7;HECW1;HIST1H2BA;HIST1H2BC;HIST1H2BE;HIST1H2BM;HIST1H3C;HIST1H3D;HIST1H3G;HIST1H3I;HIST1H4J;HIST3H2BB;HIST3H3;HIST4H4;KLHL12;KMT2D;KREMEN2;LEF1;LEO1;LGR4;LGR5;LGR6;LRP5;LRP6;PFN1;PIP5K1B;PLCB2;PPP2CA;PPP2R1A;PPP2R1B;PPP2R5E;PRKCA;PRKCG;PSMA1;PSMA4;PSMA5;PSMA6;PSMA7;PSMB10;PSMB4;PSMC1;PSMC6;PSMD1;PSMD11;PSMD13;PSMD2;PSMD4;PSMD5;PSMD8;PSME4;RAC1;RAC2;RBBP5;RHOA;RNF43;ROR2;RSPO1;RUVBL1;RYK;SMURF1;SOX13;SOX7;SOX9;TCF7;TCF7L1;TLE1;TLE2;TLE4;TMED5;TNKS2;USP34;USP8;VPS26A;WLS;WNT11;WNT2;WNT2B;WNT3A;WNT4;WNT5A;WNT6;WNT7A;WNT9B;YWHAZ;ZNRF3
reactome	Dopamine Neurotransmitter Release Cycle	19	2	3.171186362	0.634173056	0.68376328	PPFIA3;SYN3
reactome	Serotonin Neurotransmitter Release Cycle	15	2	3.171186362	0.634173056	0.68376328	PPFIA3;SYN3
reactome	Generation of second messenger molecules	18	2	2.358583432	0.634663342	0.68376328	LCP2;PAK2
nci	Nongenotropic Androgen signaling	18	2	2.059269897	0.636949517	0.437280818	MAP2K1;RAF1
reactome	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	12	2	2.668933956	0.637323944	0.684446474	FARP2;NRP1
reactome	Deadenylation of mRNA	22	2	2.666027656	0.637323944	0.684446474	CNOT1;CNOT8
kegg	Cysteine and methionine metabolism	29	2	2.401768826	0.637886598	0.146127618	GOT2;LDHA
kegg	Chemokine signaling pathway	148	49	2.211920648	0.643261608	0.146127618	ADCY3;ADCY4;ADCY5;ADCY8;ADRBK1;AKT1;CCL18;CCL21;CCL22;CCL25;CCL3;CCR10;CCR2;CHUK;CXCL1;CXCL12;CXCL9;CXCR1;ELMO1;FGR;GNAI2;GNAI3;GNB2;GNG11;GRK1;GRK5;HRAS;IKBKB;JAK3;MAP2K1;NFKBIB;PAK1;PF4;PIK3CA;PLCB1;PLCB2;PLCB4;PRKCB;PRKCD;RAC1;RAF1;RAP1A;RAP1B;RASGRP2;SHC2;STAT1;STAT5B;VAV2;VAV3
reactome	Budding and maturation of HIV virion	18	2	3.11112212	0.645125958	0.691725632	CHMP4A;TSG101
nci	p38 signaling mediated by MAPKAP kinases	12	2	2.023074372	0.645542427	0.439455851	MAPK11;MAPKAPK2
kegg	Tryptophan metabolism	28	3	2.373068726	0.646907216	0.146127618	ALDH7A1;ALDH9A1;AOC1
reactome	Activation of SMO	17	2	2.313025143	0.64713217	0.692777113	GAS8;SMO
kegg	Pathogenic Escherichia coli infection	23	2	2.192361471	0.648924122	0.146127618	ARHGEF2;TUBB1
reactome	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	34	2	2.868761207	0.650055371	0.694740205	HIST1H3I;KDM4C
kegg	Progesterone-mediated oocyte maturation	55	3	2.187436535	0.650056625	0.146127618	MAPK11;MAPK8;PGR
kegg	Cell cycle	93	14	2.186835491	0.650056625	0.146127618	ANAPC5;CCNA2;CDC25C;CDK1;CDK7;CHEK1;E2F2;EP300;MYC;PRKDC;TFDP2;TP53;WEE2;ZBTB17
