datab	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	geneListEntrez	group	qvalues
reactome	Processing of Capped Intronless Pre-mRNA	22	4	2.26767951189425	0.346917450365726	22916;51585;6637;79869	98	NA
reactome	Processing of DNA double-strand break ends	90	26	1.66668144815094	0.67398119122257	128312;255626;4683;51588;5883;5982;5983;5984;5985;6117;6119;63967;672;7158;7334;7341;7468;79184;80010;8347;8365;84126;8900;8970;9156;9577	327	0.899941657964272
reactome	Processing of Intronless Pre-mRNAs	13	4	2.13233845398294	NA	1478;51585;53981;79869	NA	NA
reactome	Processive synthesis on the C-strand of the telomere	11	4	1.88449424285287	0.628982528263104	5424;57804;6117;6119	164	NA
reactome	Processive synthesis on the lagging strand	14	4	2.09810071472891	0.533401849948613	5422;5424;57804;6119	164	NA
reactome	Programmed Cell Death	149	59	2.3092235380136	0.253044654939107	10000;10213;10971;11035;140735;143471;1499;1613;1630;1677;1829;1830;219699;22985;23198;2339;23604;26060;2620;3002;3006;3008;3146;331;355;4000;4137;5062;5339;5534;5588;5690;5691;5695;5700;5701;5704;5715;572;5747;578;596;6093;6304;637;7314;7316;7431;7531;836;839;840;841;8737;8743;8837;90249;90427;9491	42	0.747040000672842
reactome	Prolactin receptor signaling	14	4	2.52178133560043	0.332990750256937	5618;5781;6777;9978	328	0.771304718492403
reactome	Prolonged ERK activation events	222	102	2.31656111506069	0.250338294993234	10818;1399;1439;1445;152559;152831;153090;161742;1846;1852;1950;1956;200734;2065;2066;2247;2249;2250;2253;2255;2263;22866;23198;2534;27040;2889;2904;2905;2906;3084;3558;3559;3667;3717;3815;408;409;4140;4254;4747;4803;4893;5037;5155;5245;5335;53358;54518;54756;5516;5518;5519;5528;5529;5536;5594;5605;5682;5683;5686;5688;5689;5690;5691;5693;5695;5702;5704;5707;5709;5713;5716;5717;5719;5747;57731;5894;5908;5923;6464;6708;6710;673;685;7094;7450;8074;80824;817;818;84078;8452;8660;8817;8823;9365;9491;9542;9693;9861;9965;9978	46	NA
reactome	Prostacyclin signalling through prostacyclin receptor	16	4	2.37075941196726	0.301985370950888	10681;2778;2782;2788	14	NA
reactome	Protein folding	48	4	4.39422560650558	0.00446927374301676	22948;347733;6905;83752	51	0.555045520266676
reactome	Purine metabolism	28	4	1.64810531709984	0.533152909336942	100526794;132;159;272	329	0.853958374560489
reactome	Purine ribonucleoside monophosphate biosynthesis	10	4	0.340482997726008	0.971583220568336	159;3614;471;5471	330	0.985509655509993
reactome	Purine salvage	0	NA	NA	NA		NA	NA
reactome	Pyrimidine catabolism	0	NA	NA	NA		NA	NA
reactome	Pyrimidine metabolism	18	4	2.36052232038022	0.234100135317997	1633;1635;51251;7371	331	0.747040000672842
reactome	Pyruvate metabolism	22	4	2.10792399866969	0.427932960893855	5166;5467;6256;8050	332	NA
reactome	Pyruvate metabolism and Citric Acid (TCA) cycle	42	5	2.72174011407895	0.123139377537212	1431;50;5467;6256;8050	332	0.673583109744961
reactome	RA biosynthesis pathway	15	4	3.10824831870403	0.0927374301675978	10901;124;220;57665	333	NA
reactome	RAF activation	24	4	2.20527485466808	0.383490073145246	5519;5529;5605;673	59	NA
reactome	RAF-independent MAPK1/3 activation	23	4	2.36354581189998	0.231393775372124	3569;3572;5605;5781	242	0.747040000672842
reactome	RAF/MAP kinase cascade	215	97	2.46316234100595	0.198917456021651	10125;10142;10256;10718;10818;115727;1439;1445;145957;152559;153090;161742;1742;1843;1846;1849;1850;2064;2065;2066;2069;221002;2244;2246;2248;2249;2250;2255;2260;2261;2263;2266;22821;22866;283455;2903;2904;3559;3560;3567;3674;3716;3718;3815;3845;408;4747;4763;5037;51332;5155;5156;5159;53358;54756;5518;5519;5525;5527;5529;5536;5594;5605;5683;5690;5691;5693;5701;5704;5711;5713;5715;5717;5894;5923;5924;6464;6654;6708;6710;685;7314;7414;805;8074;80824;817;8817;8826;8831;9462;9491;9542;9693;9861;9965;9978	46	NA
reactome	Rap1 signalling	16	5	2.117449291477	0.3234100135318	10125;11069;23108;5592;5908	334	0.761248686076473
reactome	Ras activation uopn Ca2+ infux through NMDA receptor	18	4	2.82234321488503	0.254736842105263	2904;4747;801;817	19	NA
reactome	Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor	13	4	2.17888361580709	0.394984326018809	28514;4851;4854;7316	4	NA
reactome	Recognition of DNA damage by PCNA-containing replication complex	27	4	2.7228834986814	0.245632065775951	1642;57804;5981;5983	137	NA
reactome	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	67	4	3.29549079400693	0.0955806783144913	2070;7316;8365;8924	141	0.673583109744961
reactome	Recruitment of mitotic centrosome proteins and complexes	65	5	2.84863162190255	0.250526315789474	1453;5108;5577;7531;80184	87	NA
reactome	Recruitment of NuMA to mitotic centrosomes	11	4	0.295810875357442	0.995889003083248	121441;27229;4926;891	335	0.985509655509993
reactome	Recycling of bile acids and salts	12	4	1.2223028372973	0.741542625169147	2172;6256;6555;9971	60	NA
reactome	Recycling pathway of L1	27	11	2.5696851813523	0.224581005586592	1808;285643;3897;5594;57698;5962;6195;6196;6197;6714;8986	336	0.747040000672842
reactome	Regulated Necrosis	15	5	1.71559651697649	0.654127481713689	330;355;8737;8772;8795	74	NA
reactome	Regulated proteolysis of p75NTR	0	NA	NA	NA		NA	NA
reactome	Regulation by c-FLIP	11	4	1.63740345888262	0.738951695786228	355;841;8737;8772	74	NA
reactome	Regulation of actin dynamics for phagocytic cup formation	58	19	2.87461532284667	0.13854748603352	10095;10097;10451;10552;147179;25;2885;4627;4641;4644;4651;5747;5879;63916;644150;6850;71;7410;919	172	0.673583109744961
reactome	Regulation of activated PAK-2p34 by proteasome mediated degradation	43	4	2.48082618591806	0.417894736842105	143471;5690;5693;7316	41	NA
reactome	Regulation of APC/C activators between G1/S and early anaphase	68	21	1.64599570487254	0.686520376175549	10197;10393;26271;29945;51343;51433;5686;5690;5693;5698;5700;5709;5715;5719;701;7316;7324;8881;8900;891;9861	40	NA
reactome	Regulation of Apoptosis	44	4	2.63216752813269	0.334736842105263	5690;5698;7316;9491	9	NA
reactome	Regulation of beta-cell development	25	5	1.83867737728325	0.43978349120433	2255;2308;3170;3651;4825	337	0.817365626540074
reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	54	12	2.84235220932304	0.102841677943166	10427;1387;2222;22937;23054;31;5465;57678;6256;6720;6907;85441	15	NA
reactome	Regulation of Complement cascade	11	4	3.23449959315021	0.070391061452514	1378;3075;3426;722	103	0.673583109744961
reactome	Regulation of DNA replication	68	14	2.5599695124685	0.229885057471264	1027;143471;23595;4998;5001;51053;51343;5686;5690;5693;5713;5925;7316;990	143	NA
reactome	Regulation of FZD by ubiquitination	20	4	2.22732490051663	0.369905956112853	343637;7316;8325;84870	338	0.780356048735038
reactome	Regulation of gene expression in beta cells	13	4	1.26429653709864	0.725304465493911	2308;3170;3651;4825	337	NA
reactome	Regulation of HSF1-mediated heat shock response	64	4	2.61809979921606	0.210055865921788	23165;79023;79902;9818	200	NA
reactome	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	24	4	2.12859073316344	0.417877094972067	1387;3091;7316;9978	85	0.806464137911474
reactome	Regulation of IFNA signaling	24	4	1.99704206997273	0.499477533960293	5777;5781;6773;8651	308	0.853958374560489
reactome	Regulation of IFNG signaling	10	4	1.79883661613055	0.57877094972067	3458;5777;5781;8651	308	NA
reactome	Regulation of IGF Activity by IGFBP	21	6	2.10602375557251	NA	3479;3486;3816;4313;5069;60676	NA	NA
reactome	Regulation of innate immune responses to cytosolic DNA	11	4	0.92062549264707	0.921787709497207	147945;22954;7314;7316	339	0.985509655509993
reactome	Regulation of insulin secretion	59	4	3.06915984974623	0.0703653585926928	2641;2782;2788;776	14	NA
reactome	Regulation of KIT signaling	16	4	2.67046297998069	0.18659217877095	2885;3815;5578;9306	340	0.747040000672842
reactome	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	111	39	2.43574194196966	0.208389715832206	10891;1374;1490;1543;1579;183;2033;2180;2222;23054;23097;26230;27063;27242;29841;3158;34;3992;406;4862;50486;51;51586;5465;5468;6604;6720;6822;6907;7003;7004;7296;79718;8202;8800;9442;9477;9575;96764	323	NA
reactome	Regulation of mitotic cell cycle	74	22	1.59488254832317	0.751284686536485	10197;10393;23198;26271;4085;51343;5688;5689;5690;5701;5713;5719;6502;701;7314;7324;8556;890;8900;891;8945;9491	341	0.90836927309315
reactome	Regulation of mRNA stability by proteins that bind AU-rich elements	71	4	2.50449662846252	0.249162011173184	3184;5690;5698;7316	9	NA
reactome	Regulation of necroptotic cell death	11	4	1.66984809582503	0.725590955806783	355;8737;8772;8797	74	NA
reactome	Regulation of ornithine decarboxylase (ODC)	43	4	2.57948063394571	0.369473684210526	5690;5693;5698;9491	9	NA
reactome	Regulation of PLK1 Activity at G2/M Transition	74	23	1.84774541625323	0.643371017471737	11190;1453;1454;1781;22897;22919;22981;22994;23291;23332;5108;55142;5566;55755;6790;7531;7532;7840;79866;80184;80254;9738;983	342	0.899941657964272
reactome	Regulation of pyruvate dehydrogenase (PDH) complex	14	4	2.10792399866969	0.439916405433647	5166;5467;6256;8050	332	NA
reactome	Regulation of RAS by GAPs	59	4	2.61242152834149	0.214211076280042	161742;5686;5690;9978	221	NA
reactome	Regulation of signaling by CBL	18	4	1.70297577299882	0.654127481713689	2534;2885;5291;6850	192	NA
reactome	Regulation of signaling by NODAL	0	NA	NA	NA		NA	NA
reactome	Regulation of TNFR1 signaling	25	4	2.50170009656633	0.251396648044693	1540;3551;7316;8737	229	NA
reactome	Removal of licensing factors from origins	65	22	1.92877301170871	0.539184952978056	10213;1027;23198;23595;4174;4998;5000;5001;51053;51343;5686;5688;5689;5690;5691;5693;5698;5704;5715;5925;7316;81620	143	NA
reactome	Removal of the Flap Intermediate	14	4	2.09810071472891	0.589473684210526	5422;5424;57804;6119	164	NA
reactome	Removal of the Flap Intermediate from the C-strand	10	4	1.88449424285287	0.692631578947368	5424;57804;6117;6119	164	NA
reactome	Repression of WNT target genes	13	4	1.96790729549158	0.510971786833856	1499;51176;7089;7091	124	NA
reactome	Reproduction	10	4	1.18292644787075	0.852513966480447	5016;57829;8747;8748	174	0.95388416124061
reactome	Resolution of Abasic Sites (AP sites)	25	4	2.5126459959101	0.246603970741902	5424;57804;5981;5983	55	0.747040000672842
reactome	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	22	4	2.5126459959101	0.338129496402878	5424;57804;5981;5983	55	NA
reactome	Resolution of D-Loop Structures	32	5	2.81757113019451	0.209660842754368	146956;51750;5890;5932;83990	225	0.747040000672842
reactome	Resolution of D-loop Structures through Holliday Junction Intermediates	31	4	2.66582161645357	0.273381294964029	146956;5890;5932;83990	225	NA
reactome	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	26	4	2.49213578206837	0.412631578947368	51750;5890;5932;83990	225	NA
reactome	Resolution of Sister Chromatid Cohesion	99	37	1.17520556398553	0.932631578947368	10403;1058;1060;1063;11004;113130;22919;23047;23063;23279;23332;23421;2491;25936;348995;401541;4085;54820;5529;55869;55920;57082;5905;6249;701;79023;79902;80152;81565;81929;81930;891;9126;9133;9212;9735;983	276	0.985509655509993
reactome	Respiratory electron transport	67	4	2.03932101580718	0.459217877094972	4702;4717;51300;79133	343	0.823025048293882
reactome	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	79	4	1.76205246232051	0.6	4702;4717;4726;51300	343	NA
reactome	Response to elevated platelet cytosolic Ca2+	0	NA	NA	NA		NA	NA
reactome	Retinoid metabolism and transport	20	4	4.54367492291407	0.00446927374301676	10082;2262;4036;6383	53	NA
reactome	Retrograde neurotrophin signalling	13	4	1.17430442020985	0.907502569373073	26052;4803;4914;6456	344	0.985509655509993
reactome	Rev-mediated nuclear export of HIV RNA	31	5	2.78473293769585	0.270526315789474	23165;23279;53371;79902;9818	200	NA
reactome	Rho GTPase cycle	116	47	3.18371599075972	0.054127198917456	10395;11214;1124;116984;116985;117289;121512;1894;23092;23365;23370;25791;26230;29984;397;398;399;4168;50649;50650;54509;55114;55843;57381;57636;58480;58504;5879;64411;6453;6654;7074;7204;79658;83478;84033;85360;8874;89839;89846;89941;9181;94134;9754;9826;9886;9912	345	0.673583109744961
reactome	RHO GTPase Effectors	255	104	1.36429484188538	0.669824086603518	10006;10092;10096;10109;10152;10163;103910;10403;10552;10787;10788;10810;11113;114793;128312;147179;1499;151246;151648;1729;1730;1742;1857;2017;23002;23122;23380;2491;25;255626;25936;26999;2885;29984;3018;3071;354;367;3798;3817;387;389;3895;401541;4627;4628;4629;4638;4688;4689;5048;50508;5058;5063;5217;54763;5501;55055;55143;5515;55166;5518;5519;55746;5585;5586;5595;57082;5747;57591;5879;5880;5903;6093;6249;695;701;71;7456;7531;79003;79019;79023;79172;79902;805;808;81565;81930;8337;8341;8353;8355;8356;8360;8365;85415;8826;8970;9212;9735;995;998;999	346	0.899941657964272
reactome	RHO GTPases activate CIT	17	4	2.45345918910735	0.25914315569488	10398;11113;4627;4628	347	NA
reactome	RHO GTPases Activate Formins	112	42	1.21036931955129	0.895169578622816	1058;1060;114793;147841;151648;1730;220134;22919;23279;23380;23421;2491;25909;25936;286205;29984;348235;3619;3688;3796;51466;5217;54821;5516;5519;5525;55746;57082;57551;57591;5905;699;79023;79682;79902;80776;81565;81930;8379;91010;991;998	348	0.979955367876233
reactome	RHO GTPases activate IQGAPs	13	5	2.07940609519344	0.450365726227795	10788;128239;1499;801;8826	349	0.819916547671443
reactome	RHO GTPases activate KTN1	0	NA	NA	NA		NA	NA
reactome	RHO GTPases Activate NADPH Oxidases	0	NA	NA	NA		NA	NA
reactome	RHO GTPases activate PAKs	24	4	3.06423022126226	0.10391061452514	10398;4627;4628;4638	347	0.673583109744961
reactome	RHO GTPases activate PKNs	71	23	1.63133611235657	0.660335195530726	103910;10398;10499;10971;121504;128312;3021;367;388;4627;4628;4629;4659;5585;5879;7531;7532;7534;8337;8360;8365;94274;995	350	0.899941657964272
reactome	RHO GTPases Activate ROCKs	18	4	2.47353681086301	0.251828631138976	10398;4627;4628;6093	347	NA
reactome	RHO GTPases Activate WASPs and WAVEs	35	4	3.10037743433573	0.141829393627955	10095;10552;147179;2885	157	NA
reactome	Ribosomal scanning and start codon recognition	46	4	2.11179100875959	0.58421052631579	1975;6189;6228;8665	24	NA
reactome	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	0	NA	NA	NA		NA	NA
reactome	RIPK1-mediated regulated necrosis	15	4	1.86692278130505	0.570532915360502	330;355;8737;8772	74	NA
reactome	RIP-mediated NFkB activation via ZBP1	21	4	3.72979650225306	0.0189944134078212	3146;351;3551;4790	28	0.665547647694599
reactome	RMTs methylate histone arginines	53	4	3.95453674947396	0.0121786197564276	595;6595;6601;8365	351	0.665547647694599
reactome	RNA Pol II CTD phosphorylation and interaction with CE	24	4	2.85411494813364	0.250526315789474	2068;2963;2967;8732	176	NA
reactome	RNA Polymerase I Chain Elongation	66	4	2.01282943031382	0.4858934169279	128312;255626;8361;8365	5	NA
reactome	RNA Polymerase II HIV Promoter Escape	38	4	2.84923011679426	0.250526315789474	2068;2960;2963;2967	176	NA
reactome	RNA Polymerase III Abortive And Retractive Initiation	39	5	3.03574625843506	0.1551901336074	11128;171568;4782;55718;6619	352	0.713332514554977
reactome	RNA Polymerase III Chain Elongation	18	4	2.44645171171805	0.429473684210526	11128;171568;55718;84265	352	NA
reactome	RNA Polymerase III Transcription	39	4	2.96437540765316	0.173689619732785	11128;171568;4782;55718	352	NA
reactome	RNA Polymerase III Transcription Initiation	34	4	2.83425004213235	0.251578947368421	11128;171568;55718;6619	352	NA
reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	27	4	2.76486070483141	0.277894736842105	11128;171568;2972;55718	352	NA
reactome	RNA Polymerase III Transcription Initiation From Type 2 Promoter	26	4	2.76486070483141	0.277894736842105	11128;171568;2972;55718	352	NA
reactome	RNA Polymerase III Transcription Initiation From Type 3 Promoter	27	4	2.83425004213235	0.251578947368421	11128;171568;55718;6619	352	NA
reactome	RNA Polymerase III Transcription Termination	23	4	2.96437540765316	0.173689619732785	11128;171568;4782;55718	352	NA
reactome	RNA Polymerase II Pre-transcription Events	56	4	2.74843513870947	0.23535457348407	2960;2962;2967;6917	224	NA
reactome	RNA Polymerase II Promoter Escape	38	4	2.84923011679426	0.250526315789474	2068;2960;2963;2967	176	NA
reactome	RNA Polymerase II Transcription	93	30	2.12292448651019	0.420111731843575	1025;10250;10914;134353;138474;1477;1478;2068;22916;2959;2962;2967;4116;4331;51497;51585;53981;5430;5436;5439;6431;6637;6749;6872;6873;6875;6917;79869;83860;8732	353	0.806464137911474
reactome	RNA Polymerase II Transcription Elongation	39	4	2.92067563272189	0.227368421052632	1025;2963;2967;6917	176	NA
reactome	RNA Polymerase II Transcription Initiation	38	4	2.84923011679426	0.250526315789474	2068;2960;2963;2967	176	NA
reactome	RNA Polymerase II Transcription Initiation And Promoter Clearance	38	4	2.84923011679426	0.250526315789474	2068;2960;2963;2967	176	NA
reactome	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	38	4	2.84923011679426	0.250526315789474	2068;2960;2963;2967	176	NA
reactome	RNA Polymerase II Transcription Termination	37	4	2.26767951189425	0.457348406988695	22916;51585;6637;79869	98	NA
reactome	RNA Polymerase I Promoter Clearance	84	27	0.538678095556886	0.97877094972067	1107;1108;121504;2068;2071;2074;221830;2965;2967;3015;30834;5437;54700;54815;5931;6908;7270;7343;8356;8359;8360;8361;8365;8932;9013;902;9533	354	0.985509655509993
reactome	RNA Polymerase I Promoter Escape	27	4	1.86913644912537	0.698947368421053	2068;25885;2967;4331	355	NA
reactome	RNA Polymerase I Promoter Opening	42	4	2.01282943031382	0.570400822199383	128312;255626;8361;8365	5	NA
reactome	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	117	50	1.04097310066268	0.892737430167598	10622;10919;1107;1108;11128;171568;2068;2074;25885;2965;2967;2971;2972;2975;2976;30834;404672;4331;4774;4781;4782;51082;5451;54815;55290;55718;55814;5595;5931;661;6619;6621;6741;7343;7702;8334;8335;8337;8346;8358;8361;8363;8364;8365;84265;8932;9013;9014;9329;9533	356	0.979955367876233
reactome	RNA Polymerase I Transcription	86	37	0.33669966650001	0.993296089385475	1022;10849;10919;1107;121504;128312;2068;2074;221830;255626;25885;284119;2965;2967;3020;4331;51082;5434;5440;54700;57504;5931;6908;7270;7343;8334;8337;8349;8353;8357;8361;8363;8365;8932;9014;9112;9219	354	NA
